,tweet_id,date,time,name,stage,rating_numerator,rating_denominator
997,748324050481647620,2016-06-30 00:00:00,2017-12-03 01:15:00,Duke,None ,11.0,10.0
998,748307329658011649,2016-06-30 00:00:00,2017-12-03 00:09:00,None,None ,7.0,10.0
999,748220828303695873,2016-06-29 00:00:00,2017-12-03 18:25:00,None,None ,13.0,10.0
1000,747963614829678593,2016-06-29 00:00:00,2017-12-03 01:23:00,None,pupper,10.0,10.0
1001,747933425676525569,2016-06-28 00:00:00,2017-12-03 23:23:00,None,None ,11.0,10.0
1002,747885874273214464,2016-06-28 00:00:00,2017-12-03 20:14:00,None,None ,8.0,10.0
1003,747844099428986880,2016-06-28 00:00:00,2017-12-03 17:28:00,Huxley,None ,11.0,10.0
1004,747816857231626240,2016-06-28 00:00:00,2017-12-03 15:40:00,None,None ,4.0,10.0
1005,747651430853525504,2016-06-28 00:00:00,2017-12-03 04:42:00,None,pupper,12.0,10.0
1006,747648653817413632,2016-06-28 00:00:00,2017-12-03 04:31:00,Keurig,None ,12.0,10.0
1007,747600769478692864,2016-06-28 00:00:00,2017-12-03 01:21:00,Bookstore,None ,10.0,10.0
1008,747594051852075008,2016-06-28 00:00:00,2017-12-03 00:54:00,None,None ,11.0,10.0
1009,747512671126323200,2016-06-27 00:00:00,2017-12-03 19:31:00,None,None ,10.0,10.0
1010,747461612269887489,2016-06-27 00:00:00,2017-12-03 16:08:00,None,None ,10.0,10.0
1011,747439450712596480,2016-06-27 00:00:00,2017-12-03 14:40:00,Linus,None ,12.0,10.0
1013,747219827526344708,2016-06-27 00:00:00,2017-12-03 00:07:00,Atticus,None ,11.0,10.0
1014,747204161125646336,2016-06-26 00:00:00,2017-12-03 23:05:00,Clark,None ,10.0,10.0
1015,747103485104099331,2016-06-26 00:00:00,2017-12-03 16:25:00,None,None ,11.0,10.0
1016,746906459439529985,2016-06-26 00:00:00,2017-12-03 03:22:00,None,None ,0.0,10.0
1017,746872823977771008,2016-06-26 00:00:00,2017-12-03 01:08:00,None,None ,11.0,10.0
1018,746818907684614144,2016-06-25 00:00:00,2017-12-03 21:34:00,None,None ,13.0,10.0
1019,746790600704425984,2016-06-25 00:00:00,2017-12-03 19:42:00,None,None ,10.0,10.0
1020,746757706116112384,2016-06-25 00:00:00,2017-12-03 17:31:00,Maddie,None ,11.0,10.0
1021,746726898085036033,2016-06-25 00:00:00,2017-12-03 15:29:00,Abby,None ,12.0,10.0
1022,746542875601690625,2016-06-25 00:00:00,2017-12-03 03:17:00,None,floofer,11.0,10.0
1024,746507379341139972,2016-06-25 00:00:00,2017-12-03 00:56:00,Shiloh,None ,10.0,10.0
1025,746369468511756288,2016-06-24 00:00:00,2017-12-03 15:48:00,None,None ,9.0,10.0
1026,746131877086527488,2016-06-24 00:00:00,2017-12-03 00:04:00,Gustav,None ,10.0,10.0
1027,746056683365994496,2016-06-23 00:00:00,2017-12-03 19:05:00,Arlen,None ,11.0,10.0
1028,745789745784041472,2016-06-23 00:00:00,2017-12-03 01:25:00,Gus,None ,10.0,10.0
1029,745712589599014916,2016-06-22 00:00:00,2017-12-03 20:18:00,Percy,None ,7.0,10.0
1030,745433870967832576,2016-06-22 00:00:00,2017-12-03 01:50:00,Lenox,doggo,10.0,10.0
1031,745422732645535745,2016-06-22 00:00:00,2017-12-03 01:06:00,None,None ,9.0,10.0
1032,745314880350101504,2016-06-21 00:00:00,2017-12-03 17:58:00,Sugar,None ,12.0,10.0
1033,745074613265149952,2016-06-21 00:00:00,2017-12-03 02:03:00,Jeffrey,None ,11.0,10.0
1034,745057283344719872,2016-06-21 00:00:00,2017-12-03 00:54:00,Oliver,None ,12.0,10.0
1035,744995568523612160,2016-06-20 00:00:00,2017-12-03 20:49:00,Abby,puppo,9.0,10.0
1036,744971049620602880,2016-06-20 00:00:00,2017-12-03 19:11:00,Indie,None ,12.0,10.0
1037,744709971296780288,2016-06-20 00:00:00,2017-12-03 01:54:00,Harvey,None ,10.0,10.0
1038,744334592493166593,2016-06-19 00:00:00,2017-12-03 01:02:00,Blanket,None ,11.0,10.0
1039,744234799360020481,2016-06-18 00:00:00,2017-12-03 18:26:00,None,doggo,13.0,10.0
1040,744223424764059648,2016-06-18 00:00:00,2017-12-03 17:41:00,None,pupper,12.0,10.0
1041,743980027717509120,2016-06-18 00:00:00,2017-12-03 01:33:00,Geno,None ,11.0,10.0
1042,743895849529389061,2016-06-17 00:00:00,2017-12-03 19:59:00,None,None ,10.0,10.0
1044,743609206067040256,2016-06-17 00:00:00,2017-12-03 01:00:00,Stark,None ,10.0,10.0
1045,743595368194129920,2016-06-17 00:00:00,2017-12-03 00:05:00,Harold,None ,7.0,10.0
1046,743545585370791937,2016-06-16 00:00:00,2017-12-03 20:47:00,Bentley,None ,11.0,10.0
1047,743510151680958465,2016-06-16 00:00:00,2017-12-03 18:26:00,Beya,None ,13.0,10.0
1048,743253157753532416,2016-06-16 00:00:00,2017-12-03 01:25:00,Kilo,puppo,10.0,10.0
1049,743222593470234624,2016-06-15 00:00:00,2017-12-03 23:24:00,None,pupper,12.0,10.0
1050,743210557239623680,2016-06-15 00:00:00,2017-12-03 22:36:00,Kayla,None ,10.0,10.0
1051,742534281772302336,2016-06-14 00:00:00,2017-12-03 01:49:00,None,doggo,11.0,10.0
1052,742528092657332225,2016-06-14 00:00:00,2017-12-03 01:24:00,Maxaroni,None ,10.0,10.0
1053,742465774154047488,2016-06-13 00:00:00,2017-12-03 21:16:00,None,pupper,14.0,10.0
1054,742423170473463808,2016-06-13 00:00:00,2017-12-03 18:27:00,Bell,None ,12.0,10.0
1055,742385895052087300,2016-06-13 00:00:00,2017-12-03 15:59:00,Phil,None ,11.0,10.0
1056,742161199639494656,2016-06-13 00:00:00,2017-12-03 01:06:00,Doug,None ,12.0,10.0
1057,742150209887731712,2016-06-13 00:00:00,2017-12-03 00:22:00,Edmund,pupper,8.0,10.0
1058,741793263812808706,2016-06-12 00:00:00,2017-12-03 00:44:00,None,None ,10.0,10.0
1059,741743634094141440,2016-06-11 00:00:00,2017-12-03 21:27:00,Aqua,pupper,11.0,10.0
1060,741438259667034112,2016-06-11 00:00:00,2017-12-03 01:13:00,Tucker,None ,9.0,10.0
1061,741303864243200000,2016-06-10 00:00:00,2017-12-03 16:19:00,Theodore,None ,12.0,10.0
1062,741099773336379392,2016-06-10 00:00:00,2017-12-03 02:48:00,Ted,None ,11.0,10.0
1063,741067306818797568,2016-06-10 00:00:00,2017-12-03 00:39:00,None,doggoNonepupperNone,12.0,10.0
1064,740995100998766593,2016-06-09 00:00:00,2017-12-03 19:52:00,Leo,None ,10.0,10.0
1065,740711788199743490,2016-06-09 00:00:00,2017-12-03 01:07:00,None,None ,9.0,10.0
1066,740699697422163968,2016-06-09 00:00:00,2017-12-03 00:19:00,Chip,None ,8.0,10.0
1067,740676976021798912,2016-06-08 00:00:00,2017-12-03 22:48:00,Baloo,pupper,11.0,10.0
1068,740373189193256964,2016-06-08 00:00:00,2017-12-03 02:41:00,None,None ,9.0,11.0
1069,740365076218183684,2016-06-08 00:00:00,2017-12-03 02:09:00,None,None ,10.0,10.0
1070,740359016048689152,2016-06-08 00:00:00,2017-12-03 01:45:00,Chase,None ,9.0,10.0
1071,740214038584557568,2016-06-07 00:00:00,2017-12-03 16:09:00,None,None ,10.0,10.0
1072,739979191639244800,2016-06-07 00:00:00,2017-12-03 00:36:00,Nollie,None ,12.0,10.0
1073,739932936087216128,2016-06-06 00:00:00,2017-12-03 21:32:00,Rorie,None ,10.0,10.0
1074,739844404073074688,2016-06-06 00:00:00,2017-12-03 15:40:00,Simba,None ,12.0,10.0
1075,739623569819336705,2016-06-06 00:00:00,2017-12-03 01:02:00,None,doggo,12.0,10.0
1076,739606147276148736,2016-06-05 00:00:00,2017-12-03 23:53:00,Benji,pupper,9.0,10.0
1077,739544079319588864,2016-06-05 00:00:00,2017-12-03 19:47:00,None,None ,10.0,10.0
1078,739485634323156992,2016-06-05 00:00:00,2017-12-03 15:54:00,Kyle,None ,6.0,10.0
1079,739238157791694849,2016-06-04 00:00:00,2017-12-03 23:31:00,None,doggo,13.0,10.0
1080,738891149612572673,2016-06-04 00:00:00,2017-12-03 00:32:00,None,None ,13.0,10.0
1081,738885046782832640,2016-06-04 00:00:00,2017-12-03 00:08:00,Charles,None ,11.0,10.0
1082,738883359779196928,2016-06-04 00:00:00,2017-12-03 00:01:00,None,None ,10.0,10.0
1083,738537504001953792,2016-06-03 00:00:00,2017-12-03 01:07:00,Bayley,puppo,11.0,10.0
1084,738402415918125056,2016-06-02 00:00:00,2017-12-03 16:10:00,None,None ,10.0,10.0
1085,738184450748633089,2016-06-02 00:00:00,2017-12-03 01:44:00,None,None ,9.0,10.0
1086,738166403467907072,2016-06-02 00:00:00,2017-12-03 00:32:00,Axel,None ,12.0,10.0
1087,738156290900254721,2016-06-01 00:00:00,2017-12-03 23:52:00,Storkson,None ,10.0,10.0
1088,737826014890496000,2016-06-01 00:00:00,2017-12-03 02:00:00,Remy,None ,10.0,10.0
1089,737800304142471168,2016-06-01 00:00:00,2017-12-03 00:17:00,Bella,None ,10.0,10.0
1090,737678689543020544,2016-05-31 00:00:00,2017-12-03 16:14:00,None,None ,11.0,10.0
1091,737445876994609152,2016-05-31 00:00:00,2017-12-03 00:49:00,None,floofer,13.0,10.0
1092,737322739594330112,2016-05-30 00:00:00,2017-12-03 16:40:00,Lily,None ,9.0,10.0
1093,737310737551491075,2016-05-30 00:00:00,2017-12-03 15:52:00,None,None ,13.0,10.0
1094,736736130620620800,2016-05-29 00:00:00,2017-12-03 01:49:00,Chadrick,None ,13.0,10.0
1095,736392552031657984,2016-05-28 00:00:00,2017-12-03 03:04:00,None,pupper,13.0,10.0
1096,736365877722001409,2016-05-28 00:00:00,2017-12-03 01:18:00,Rory,pupper,11.0,10.0
1097,736225175608430592,2016-05-27 00:00:00,2017-12-03 15:58:00,None,None ,10.0,10.0
1098,736010884653420544,2016-05-27 00:00:00,2017-12-03 01:47:00,None,None ,10.0,10.0
1099,735991953473572864,2016-05-27 00:00:00,2017-12-03 00:32:00,Maxaroni,None ,11.0,10.0
1100,735648611367784448,2016-05-26 00:00:00,2017-12-03 01:47:00,None,pupper,12.0,10.0
1101,735635087207878657,2016-05-26 00:00:00,2017-12-03 00:54:00,Dakota,None ,11.0,10.0
1102,735274964362878976,2016-05-25 00:00:00,2017-12-03 01:03:00,None,None ,11.0,10.0
1103,735256018284875776,2016-05-24 00:00:00,2017-12-03 23:47:00,Kellogg,doggo,8.0,10.0
1104,735137028879360001,2016-05-24 00:00:00,2017-12-03 15:55:00,Buckley,pupper,9.0,10.0
1105,734912297295085568,2016-05-24 00:00:00,2017-12-03 01:02:00,Jax,None ,10.0,10.0
1106,734787690684657664,2016-05-23 00:00:00,2017-12-03 16:46:00,None,None ,13.0,10.0
1107,734776360183431168,2016-05-23 00:00:00,2017-12-03 16:01:00,Livvie,None ,11.0,10.0
1108,734559631394082816,2016-05-23 00:00:00,2017-12-03 01:40:00,None,None ,10.0,10.0
1109,733828123016450049,2016-05-21 00:00:00,2017-12-03 01:13:00,Terry,None ,10.0,10.0
1110,733822306246479872,2016-05-21 00:00:00,2017-12-03 00:50:00,Moose,floofer,10.0,10.0
1111,733482008106668032,2016-05-20 00:00:00,2017-12-03 02:18:00,None,None ,10.0,10.0
1112,733460102733135873,2016-05-20 00:00:00,2017-12-03 00:51:00,Hermione,None ,11.0,10.0
1113,733109485275860992,2016-05-19 00:00:00,2017-12-03 01:38:00,None,doggoNonepupperNone,12.0,10.0
1114,732732193018155009,2016-05-18 00:00:00,2017-12-03 00:39:00,Ralpher,None ,12.0,10.0
1115,732726085725589504,2016-05-18 00:00:00,2017-12-03 00:14:00,Aldrick,None ,11.0,10.0
1116,732585889486888962,2016-05-17 00:00:00,2017-12-03 14:57:00,None,None ,10.0,10.0
1117,732375214819057664,2016-05-17 00:00:00,2017-12-03 01:00:00,Kyle,doggo,11.0,10.0
1118,732005617171337216,2016-05-16 00:00:00,2017-12-03 00:31:00,Larry,None ,11.0,10.0
1119,731285275100512256,2016-05-14 00:00:00,2017-12-03 00:49:00,Solomon,None ,12.0,10.0
1120,731156023742988288,2016-05-13 00:00:00,2017-12-03 16:15:00,None,None ,204.0,170.0
1121,730924654643314689,2016-05-13 00:00:00,2017-12-03 00:56:00,unacceptable,None ,9.0,10.0
1122,730573383004487680,2016-05-12 00:00:00,2017-12-03 01:40:00,Rooney,pupper,10.0,10.0
1123,730427201120833536,2016-05-11 00:00:00,2017-12-03 15:59:00,Crystal,None ,11.0,10.0
1124,730211855403241472,2016-05-11 00:00:00,2017-12-03 01:44:00,Ziva,None ,11.0,10.0
1125,730196704625098752,2016-05-11 00:00:00,2017-12-03 00:43:00,Charles,None ,6.0,10.0
1126,729854734790754305,2016-05-10 00:00:00,2017-12-03 02:05:00,Ollie,None ,11.0,10.0
1127,729838605770891264,2016-05-10 00:00:00,2017-12-03 01:00:00,None,None ,12.0,10.0
1128,729823566028484608,2016-05-10 00:00:00,2017-12-03 00:01:00,Stefan,None ,13.0,10.0
1129,729463711119904772,2016-05-09 00:00:00,2017-12-03 00:11:00,Pupcasso,None ,13.0,10.0
1130,729113531270991872,2016-05-08 00:00:00,2017-12-03 00:59:00,None,None ,10.0,10.0
1131,728986383096946689,2016-05-07 00:00:00,2017-12-03 16:34:00,Puff,None ,11.0,10.0
1132,728760639972315136,2016-05-07 00:00:00,2017-12-03 01:37:00,None,None ,13.0,10.0
1133,728751179681943552,2016-05-07 00:00:00,2017-12-03 00:59:00,Flurpson,None ,10.0,10.0
1134,728653952833728512,2016-05-06 00:00:00,2017-12-03 18:33:00,Coleman,None ,8.0,10.0
1135,728409960103686147,2016-05-06 00:00:00,2017-12-03 02:24:00,Wallace,None ,10.0,10.0
1136,728387165835677696,2016-05-06 00:00:00,2017-12-03 00:53:00,Enchilada,None ,12.0,10.0
1137,728046963732717569,2016-05-05 00:00:00,2017-12-03 02:21:00,Raymond,None ,11.0,10.0
1138,728035342121635841,2016-05-05 00:00:00,2017-12-03 01:35:00,None,pupper,12.0,10.0
1139,728015554473250816,2016-05-05 00:00:00,2017-12-03 00:16:00,Rueben,pupper,11.0,10.0
1140,727685679342333952,2016-05-04 00:00:00,2017-12-03 02:26:00,Cilantro,None ,12.0,10.0
1141,727644517743104000,2016-05-03 00:00:00,2017-12-03 23:42:00,None,doggo,13.0,10.0
1142,727524757080539137,2016-05-03 00:00:00,2017-12-03 15:46:00,None,pupper,10.0,10.0
1143,727314416056803329,2016-05-03 00:00:00,2017-12-03 01:50:00,None,pupper,11.0,10.0
1144,727286334147182592,2016-05-02 00:00:00,2017-12-03 23:59:00,None,None ,9.0,10.0
1145,727175381690781696,2016-05-02 00:00:00,2017-12-03 16:38:00,Karll,None ,10.0,10.0
1146,727155742655025152,2016-05-02 00:00:00,2017-12-03 15:20:00,None,None ,11.0,10.0
1147,726935089318363137,2016-05-02 00:00:00,2017-12-03 00:43:00,Sprout,None ,12.0,10.0
1148,726887082820554753,2016-05-01 00:00:00,2017-12-03 21:32:00,Blitz,None ,10.0,10.0
1149,726828223124897792,2016-05-01 00:00:00,2017-12-03 17:38:00,Bloop,None ,12.0,10.0
1150,726224900189511680,2016-04-30 00:00:00,2017-12-03 01:41:00,None,None ,9.0,10.0
1151,725842289046749185,2016-04-29 00:00:00,2017-12-03 00:21:00,Colby,None ,12.0,10.0
1152,725786712245440512,2016-04-28 00:00:00,2017-12-03 20:40:00,Lillie,pupper,11.0,10.0
1153,725729321944506368,2016-04-28 00:00:00,2017-12-03 16:52:00,Lola,None ,12.0,10.0
1154,725458796924002305,2016-04-27 00:00:00,2017-12-03 22:57:00,None,None ,13.0,10.0
1155,724983749226668032,2016-04-26 00:00:00,2017-12-03 15:29:00,Fred,None ,12.0,10.0
1156,724771698126512129,2016-04-26 00:00:00,2017-12-03 01:26:00,None,doggo,11.0,10.0
1157,724405726123311104,2016-04-25 00:00:00,2017-12-03 01:12:00,Ashleigh,pupper,10.0,10.0
1158,724049859469295616,2016-04-24 00:00:00,2017-12-03 01:38:00,Kreggory,None ,10.0,10.0
1159,724046343203856385,2016-04-24 00:00:00,2017-12-03 01:24:00,Sarge,None ,10.0,10.0
1160,724004602748780546,2016-04-23 00:00:00,2017-12-03 22:38:00,Luther,pupper,11.0,10.0
1161,723912936180330496,2016-04-23 00:00:00,2017-12-03 16:34:00,Sugar,None ,12.0,10.0
1162,723688335806480385,2016-04-23 00:00:00,2017-12-03 01:41:00,Reginald,None ,12.0,10.0
1163,723673163800948736,2016-04-23 00:00:00,2017-12-03 00:41:00,Ivar,None ,10.0,10.0
1164,723179728551723008,2016-04-21 00:00:00,2017-12-03 16:00:00,Jangle,None ,8.0,10.0
1165,722974582966214656,2016-04-21 00:00:00,2017-12-03 02:25:00,None,None ,4.0,20.0
1166,722613351520608256,2016-04-20 00:00:00,2017-12-03 02:30:00,Schnitzel,None ,12.0,10.0
1167,721503162398597120,2016-04-17 00:00:00,2017-12-03 00:58:00,Panda,None ,11.0,10.0
1168,721001180231503872,2016-04-15 00:00:00,2017-12-03 15:44:00,Oliver,pupper,11.0,10.0
1169,720785406564900865,2016-04-15 00:00:00,2017-12-03 01:26:00,Archie,None ,12.0,10.0
1170,720775346191278080,2016-04-15 00:00:00,2017-12-03 00:46:00,Berkeley,None ,10.0,10.0
1171,720415127506415616,2016-04-14 00:00:00,2017-12-03 00:55:00,None,None ,10.0,10.0
1172,720389942216527872,2016-04-13 00:00:00,2017-12-03 23:15:00,Ralphé,None ,11.0,10.0
1173,720340705894408192,2016-04-13 00:00:00,2017-12-03 19:59:00,Derek,pupper,10.0,10.0
1174,720059472081784833,2016-04-13 00:00:00,2017-12-03 01:22:00,Charleson,None ,9.0,10.0
1175,720043174954147842,2016-04-13 00:00:00,2017-12-03 00:17:00,Neptune,None ,11.0,10.0
1176,719991154352222208,2016-04-12 00:00:00,2017-12-03 20:50:00,None,doggo,10.0,10.0
1177,719704490224398336,2016-04-12 00:00:00,2017-12-03 01:51:00,Clyde,pupper,12.0,10.0
1178,719551379208073216,2016-04-11 00:00:00,2017-12-03 15:43:00,Harnold,None ,10.0,10.0
1179,719367763014393856,2016-04-11 00:00:00,2017-12-03 03:33:00,Sid,None ,11.0,10.0
1180,719339463458033665,2016-04-11 00:00:00,2017-12-03 01:41:00,Lucy,None ,10.0,10.0
1181,719332531645071360,2016-04-11 00:00:00,2017-12-03 01:13:00,Pippa,None ,11.0,10.0
1182,718971898235854848,2016-04-10 00:00:00,2017-12-03 01:20:00,Sadie,None ,10.0,10.0
1183,718939241951195136,2016-04-09 00:00:00,2017-12-03 23:10:00,Otis,None ,12.0,10.0
1184,718631497683582976,2016-04-09 00:00:00,2017-12-03 02:47:00,None,None ,10.0,10.0
1185,718613305783398402,2016-04-09 00:00:00,2017-12-03 01:35:00,Carper,None ,11.0,10.0
1186,718540630683709445,2016-04-08 00:00:00,2017-12-03 20:46:00,None,None ,10.0,10.0
1187,718460005985447936,2016-04-08 00:00:00,2017-12-03 15:26:00,Bowie,None ,9.0,10.0
1188,718454725339934721,2016-04-08 00:00:00,2017-12-03 15:05:00,None,None ,13.0,10.0
1189,718246886998687744,2016-04-08 00:00:00,2017-12-03 01:19:00,Alexanderson,None ,3.0,10.0
1190,718234618122661888,2016-04-08 00:00:00,2017-12-03 00:30:00,Suki,None ,11.0,10.0
1191,717841801130979328,2016-04-06 00:00:00,2017-12-03 22:29:00,Barclay,None ,11.0,10.0
1192,717790033953034240,2016-04-06 00:00:00,2017-12-03 19:04:00,None,pupper,10.0,10.0
1193,717537687239008257,2016-04-06 00:00:00,2017-12-03 02:21:00,None,None ,11.0,10.0
1194,717428917016076293,2016-04-05 00:00:00,2017-12-03 19:09:00,Skittle,None ,11.0,10.0
1195,717421804990701568,2016-04-05 00:00:00,2017-12-03 18:41:00,Ebby,None ,9.0,10.0
1196,717047459982213120,2016-04-04 00:00:00,2017-12-03 17:53:00,Flávio,None ,12.0,10.0
1197,717009362452090881,2016-04-04 00:00:00,2017-12-03 15:22:00,Smokey,pupper,10.0,10.0
1198,716802964044845056,2016-04-04 00:00:00,2017-12-03 01:41:00,Link,None ,10.0,10.0
1199,716791146589110272,2016-04-04 00:00:00,2017-12-03 00:55:00,Jennifur,None ,11.0,10.0
1200,716730379797970944,2016-04-03 00:00:00,2017-12-03 20:53:00,None,None ,12.0,10.0
1201,716447146686459905,2016-04-03 00:00:00,2017-12-03 02:08:00,Ozzy,pupper,13.0,10.0
1202,716439118184652801,2016-04-03 00:00:00,2017-12-03 01:36:00,Bluebert,None ,50.0,50.0
1203,716285507865542656,2016-04-02 00:00:00,2017-12-03 15:25:00,Stephanus,None ,12.0,10.0
1204,716080869887381504,2016-04-02 00:00:00,2017-12-03 01:52:00,None,doggo,11.0,10.0
1205,715928423106027520,2016-04-01 00:00:00,2017-12-03 15:46:00,Bubbles,None ,11.0,10.0
1206,715758151270801409,2016-04-01 00:00:00,2017-12-03 04:30:00,None,None ,13.0,10.0
1207,715733265223708672,2016-04-01 00:00:00,2017-12-03 02:51:00,None,None ,10.0,10.0
1208,715704790270025728,2016-04-01 00:00:00,2017-12-03 00:58:00,Bentley,None ,11.0,10.0
1209,715696743237730304,2016-04-01 00:00:00,2017-12-03 00:26:00,Toby,None ,10.0,10.0
1210,715680795826982913,2016-03-31 00:00:00,2017-12-03 23:22:00,Zeus,None ,12.0,10.0
1211,715360349751484417,2016-03-31 00:00:00,2017-12-03 02:09:00,Bertson,None ,11.0,10.0
1212,715342466308784130,2016-03-31 00:00:00,2017-12-03 00:58:00,Oscar,None ,10.0,10.0
1213,715220193576927233,2016-03-30 00:00:00,2017-12-03 16:52:00,Nico,None ,10.0,10.0
1214,715200624753819648,2016-03-30 00:00:00,2017-12-03 15:34:00,Michelangelope,None ,12.0,10.0
1215,715009755312439296,2016-03-30 00:00:00,2017-12-03 02:56:00,Siba,None ,12.0,10.0
1216,714982300363173890,2016-03-30 00:00:00,2017-12-03 01:07:00,Calbert,None ,9.0,10.0
1217,714962719905021952,2016-03-29 00:00:00,2017-12-03 23:49:00,None,None ,12.0,10.0
1218,714957620017307648,2016-03-29 00:00:00,2017-12-03 23:29:00,Curtis,None ,10.0,10.0
1219,714631576617938945,2016-03-29 00:00:00,2017-12-03 01:53:00,Benedict,None ,4.0,10.0
1220,714606013974974464,2016-03-29 00:00:00,2017-12-03 00:12:00,None,None ,12.0,10.0
1221,714485234495041536,2016-03-28 00:00:00,2017-12-03 16:12:00,Blitz,None ,10.0,10.0
1222,714258258790387713,2016-03-28 00:00:00,2017-12-03 01:10:00,Travis,None ,10.0,10.0
1223,714251586676113411,2016-03-28 00:00:00,2017-12-03 00:43:00,Thumas,None ,8.0,10.0
1224,714214115368108032,2016-03-27 00:00:00,2017-12-03 22:14:00,None,None ,13.0,10.0
1225,714141408463036416,2016-03-27 00:00:00,2017-12-03 17:25:00,None,None ,10.0,10.0
1226,713919462244790272,2016-03-27 00:00:00,2017-12-03 02:43:00,Kanu,None ,12.0,10.0
1227,713909862279876608,2016-03-27 00:00:00,2017-12-03 02:05:00,Doug,None ,12.0,10.0
1228,713900603437621249,2016-03-27 00:00:00,2017-12-03 01:29:00,None,None ,99.0,90.0
1229,713761197720473600,2016-03-26 00:00:00,2017-12-03 16:15:00,Piper,None ,12.0,10.0
1230,713411074226274305,2016-03-25 00:00:00,2017-12-03 17:03:00,None,None ,11.0,10.0
1231,713177543487135744,2016-03-25 00:00:00,2017-12-03 01:35:00,Lance,None ,10.0,10.0
1232,713175907180089344,2016-03-25 00:00:00,2017-12-03 01:29:00,Opie,None ,10.0,10.0
1233,712809025985978368,2016-03-24 00:00:00,2017-12-03 01:11:00,Stubert,None ,10.0,10.0
1234,712717840512598017,2016-03-23 00:00:00,2017-12-03 19:09:00,None,None ,10.0,10.0
1235,712668654853337088,2016-03-23 00:00:00,2017-12-03 15:53:00,Sunny,None ,10.0,10.0
1236,712438159032893441,2016-03-23 00:00:00,2017-12-03 00:37:00,Kane,None ,11.0,10.0
1237,712309440758808576,2016-03-22 00:00:00,2017-12-03 16:06:00,None,pupper,12.0,10.0
1238,712097430750289920,2016-03-22 00:00:00,2017-12-03 02:03:00,None,None ,10.0,10.0
1239,712092745624633345,2016-03-22 00:00:00,2017-12-03 01:45:00,Steven,None ,7.0,10.0
1240,712085617388212225,2016-03-22 00:00:00,2017-12-03 01:16:00,Olive,None ,11.0,10.0
1241,712065007010385924,2016-03-21 00:00:00,2017-12-03 23:55:00,Chester,None ,6.0,10.0
1243,711968124745228288,2016-03-21 00:00:00,2017-12-03 17:30:00,Winston,pupper,10.0,10.0
1244,711743778164514816,2016-03-21 00:00:00,2017-12-03 02:38:00,Roosevelt,None ,11.0,10.0
1245,711732680602345472,2016-03-21 00:00:00,2017-12-03 01:54:00,None,None ,10.0,10.0
1246,711694788429553666,2016-03-20 00:00:00,2017-12-03 23:23:00,None,None ,13.0,10.0
1247,711652651650457602,2016-03-20 00:00:00,2017-12-03 20:36:00,Gary,None ,9.0,10.0
1248,711363825979756544,2016-03-20 00:00:00,2017-12-03 01:28:00,None,None ,11.0,10.0
